
/users/arefevni/hplt/two/html/CC-MAIN-2016-18_partial/1 13205505 13205564 3238611757 13205505 3457421032 25218337911 13205505 13205505 800647440 
/users/arefevni/hplt/two/html/CC-MAIN-2015-32_partial/1 17745820 17745873 4373165315 17745820 4560417507 33056026539 17745820 17745820 1088099166 
/users/arefevni/hplt/two/html/wide00005/366 19637611 19637611 4486628365 19637611 2672678136 43031093707 19637611 19637611 1082922739 
/users/arefevni/hplt/two/html/wide00005/171 18990575 18990575 4343654683 18990575 2613523675 41999578115 18990575 18990575 1047977829 
/users/arefevni/hplt/two/html/wide00005/163 19249223 19249223 4399076955 19249223 2626760134 42691416745 19249223 19249223 1062104745 
/users/arefevni/hplt/two/html/wide00005/312 19492853 19492854 4451557918 19492853 2666084621 42918659314 19492853 19492853 1075912843 
/users/arefevni/hplt/two/html/wide00005/307 19469257 19469258 4447531959 19469257 2648177980 43124606228 19469257 19469257 1075773584 
/users/arefevni/hplt/two/html/wide00005/154 19561277 19561277 4467607623 19561277 2699422635 43313565642 19561277 19561277 1081493984 
/users/arefevni/hplt/two/html/wide00005/350 19334946 19334947 4413993892 19334946 2704388274 43044490360 19334946 19334946 1067728534 
/users/arefevni/hplt/two/html/wide00005/283 19355606 19355606 4422751838 19355606 2637212442 42168180772 19355606 19355606 1066998276 
/users/arefevni/hplt/two/html/wide00005/177 19546195 19546195 4468738325 19546195 2735400218 43577805577 19546195 19546195 1081167932 
/users/arefevni/hplt/two/html/wide00005/116 18689531 18689531 4264116989 18689531 2629638756 42185038336 18689531 18689531 1034344558 
/users/arefevni/hplt/two/html/wide00005/367 19505304 19505304 4449605989 19505304 2737834923 43761207977 19505304 19505304 1077058777 
/users/arefevni/hplt/two/html/wide00005/398 19520762 19520762 4459463613 19520762 2680659040 42682822818 19520762 19520762 1078148837 
/users/arefevni/hplt/two/html/wide00005/343 19040259 19040259 4346316824 19040259 2658949693 42646030685 19040259 19040259 1051985074 
/users/arefevni/hplt/two/html/wide00005/255 19634354 19634354 4486641370 19634354 2671576108 43472445567 19634354 19634354 1081396404 
/users/arefevni/hplt/two/html/wide00005/159 19731540 19731540 4513038877 19731540 2741968328 43361120021 19731540 19731540 1093242682 
/users/arefevni/hplt/two/html/wide00005/103 19795868 19795868 4530292559 19795868 2690669118 42914851191 19795868 19795868 1092220299 
/users/arefevni/hplt/two/html/wide00005/224 19190011 19190011 4383412386 19190011 2663450054 42401094911 19190011 19190011 1058058523 
/users/arefevni/hplt/two/html/wide00005/143 19830937 19830937 4536126952 19830937 2778779493 44135608852 19830937 19830937 1098486236 
/users/arefevni/hplt/two/html/wide00005/62 19379936 19379936 4431007375 19379936 2694013380 43219096429 19379936 19379936 1071491355 
/users/arefevni/hplt/two/html/wide00005/388 19285054 19285056 4403100816 19285054 2646816941 42229176175 19285054 19285054 1063123014 
/users/arefevni/hplt/two/html/wide00005/109 19363706 19363706 4426268414 19363706 2681654704 42950875432 19363706 19363706 1068525236 
/users/arefevni/hplt/two/html/wide00005/295 19320569 19320570 4418277623 19320569 2711793993 42977830121 19320569 19320569 1067541827 
/users/arefevni/hplt/two/html/wide00005/129 19537952 19537955 4461734490 19537952 2700534138 43070966438 19537952 19537952 1077336651 
/users/arefevni/hplt/two/html/wide00005/326 19622614 19622614 4481366242 19622614 2732868115 44072007080 19622614 19622614 1084455104 
/users/arefevni/hplt/two/html/wide00005/335 19165925 19165925 4384845125 19165925 2633480935 42036941833 19165925 19165925 1056875927 
/users/arefevni/hplt/two/html/wide00005/294 19227571 19227571 4393203117 19227571 2641652187 42368260708 19227571 19227571 1061298771 
/users/arefevni/hplt/two/html/wide00005/42 20125071 20125071 4595721331 20125071 2700014079 43903575472 20125071 20125071 1109379809 
/users/arefevni/hplt/two/html/wide00005/166 19988192 19988192 4571059561 19988192 2757371472 43775577947 19988192 19988192 1105175672 
/users/arefevni/hplt/two/html/wide00005/325 19798098 19798098 4525712390 19798098 2736042879 43735374324 19798098 19798098 1093983248 
/users/arefevni/hplt/two/html/wide00005/215 19432312 19432312 4444601306 19432312 2788062760 43636384101 19432312 19432312 1076313255 
/users/arefevni/hplt/two/html/wide00005/349 19299969 19299969 4411496506 19299969 2668083464 42807644488 19299969 19299969 1067342818 
/users/arefevni/hplt/two/html/wide00005/344 19681938 19681939 4496767455 19681938 2797240953 44287852638 19681938 19681938 1086732717 
/users/arefevni/hplt/two/html/wide00005/128 19662386 19662386 4493053591 19662386 2732156617 44066023393 19662386 19662386 1084916843 
/users/arefevni/hplt/two/html/wide00005/132 19375188 19375188 4428564443 19375188 2720489944 43459946465 19375188 19375188 1071289292 
/users/arefevni/hplt/two/html/wide00005/231 19568966 19568966 4474846032 19568966 2715803843 43232230534 19568966 19568966 1081871997 
/users/arefevni/hplt/two/html/wide00005/391 19350873 19350873 4416270396 19350873 2672007729 43129395818 19350873 19350873 1071025719 
/users/arefevni/hplt/two/html/wide00005/363 19806885 19806885 4525548484 19806885 2714748794 43661273491 19806885 19806885 1091477689 
/users/arefevni/hplt/two/html/wide00005/256 19195657 19195657 4385296051 19195657 2619864622 41847080438 19195657 19195657 1059281290 
/users/arefevni/hplt/two/html/wide00005/86 19679340 19679340 4494422003 19679340 2717579068 43709332438 19679340 19679340 1086045115 
/users/arefevni/hplt/two/html/wide00005/161 19792687 19792687 4518670768 19792687 2788364758 44308449449 19792687 19792687 1093442495 
/users/arefevni/hplt/two/html/wide00005/152 19868283 19868283 4535342675 19868283 2738433565 43973611241 19868283 19868283 1096282005 
/users/arefevni/hplt/two/html/wide00005/12 19923319 19923319 4551060264 19923319 2724602676 43784899351 19923319 19923319 1099242575 
/users/arefevni/hplt/two/html/wide00005/403 19500306 19500306 4456182501 19500306 2692581802 43293847328 19500306 19500306 1078558442 
/users/arefevni/hplt/two/html/wide00005/290 19392631 19392631 4438246113 19392631 2714898033 43559912243 19392631 19392631 1072742654 
/users/arefevni/hplt/two/html/wide00005/277 19698959 19698959 4500776695 19698959 2715159076 44052876988 19698959 19698959 1088994301 
/users/arefevni/hplt/two/html/wide00005/155 19795450 19795451 4527936577 19795450 2742785340 43752981144 19795450 19795450 1094247104 
/users/arefevni/hplt/two/html/wide00005/360 19566789 19566789 4472046012 19566789 2739165371 43612919507 19566789 19566789 1081237380 
/users/arefevni/hplt/two/html/wide00005/213 19411901 19411902 4440584288 19411901 2666153463 43012359117 19411901 19411901 1072630870 
/users/arefevni/hplt/two/html/wide00005/195 19276965 19276965 4406863784 19276965 2688448775 43095432088 19276965 19276965 1063932622 
/users/arefevni/hplt/two/html/wide00005/272 19729735 19729735 4510431236 19729735 2709489858 43201877668 19729735 19729735 1087975777 
/users/arefevni/hplt/two/html/wide00005/280 19363403 19363403 4421953300 19363403 2671185031 42695604050 19363403 19363403 1070023464 
/users/arefevni/hplt/two/html/wide00005/315 19810179 19810179 4522193137 19810179 2705948058 43731953548 19810179 19810179 1094448177 
/users/arefevni/hplt/two/html/wide00005/230 19511849 19511849 4458728161 19511849 2668256748 42885754734 19511849 19511849 1078647989 
/users/arefevni/hplt/two/html/wide00005/365 19469533 19469533 4450536344 19469533 2726806300 43341589864 19469533 19469533 1076940948 
/users/arefevni/hplt/two/html/wide00005/79 19483773 19483773 4461735061 19483773 2704490498 43700227246 19483773 19483773 1075026310 
/users/arefevni/hplt/two/html/wide00005/90 19632505 19632505 4486249635 19632505 2755521215 44072501582 19632505 19632505 1086552037 
/users/arefevni/hplt/two/html/wide00005/308 19226993 19226993 4390292371 19226993 2648894085 42759025268 19226993 19226993 1062770607 
/users/arefevni/hplt/two/html/wide00005/168 19604010 19604010 4477916006 19604010 2677008062 42911435044 19604010 19604010 1082274593 
/users/arefevni/hplt/two/html/wide00005/141 19518594 19518594 4467627685 19518594 2728394746 42970523138 19518594 19518594 1078760027 
/users/arefevni/hplt/two/html/wide00005/392 19359003 19359003 4427721714 19359003 2632198574 42240410469 19359003 19359003 1067485639 
/users/arefevni/hplt/two/html/wide00005/38 19965030 19965030 4560566109 19965030 2755833100 44113907339 19965030 19965030 1104425924 
/users/arefevni/hplt/two/html/wide00005/341 19552400 19552400 4472329670 19552400 2748833102 44100017185 19552400 19552400 1081698846 
/users/arefevni/hplt/two/html/wide00005/289 19329115 19329115 4414945924 19329115 2642321444 42418472062 19329115 19329115 1069309715 
/users/arefevni/hplt/two/html/wide00005/252 19422602 19422602 4436920464 19422602 2613758651 42412349874 19422602 19422602 1073582356 
/users/arefevni/hplt/two/html/wide00005/322 19427490 19427490 4440799122 19427490 2680004848 42541990838 19427490 19427490 1070877034 
/users/arefevni/hplt/two/html/wide00005/258 19538214 19538214 4461298372 19538214 2735250777 43301482908 19538214 19538214 1079501024 
/users/arefevni/hplt/two/html/wide00005/407 19392297 19392297 4437089459 19392297 2650756901 42483275564 19392297 19392297 1071958935 
/users/arefevni/hplt/two/html/wide00005/310 19808108 19808108 4527955701 19808108 2728312009 44005169406 19808108 19808108 1094239377 
/users/arefevni/hplt/two/html/wide00005/331 19116908 19116908 4366977500 19116908 2611641105 42117698130 19116908 19116908 1057961260 
/users/arefevni/hplt/two/html/wide00005/95 19970187 19970187 4564563482 19970187 2770164514 44243333550 19970187 19970187 1104692624 
/users/arefevni/hplt/two/html/wide00005/292 20163502 20163502 4616978405 20163502 2774285516 44580945307 20163502 20163502 1114759148 
/users/arefevni/hplt/two/html/wide00005/176 19844668 19844668 4539626753 19844668 2685885194 43384384520 19844668 19844668 1093842729 
/users/arefevni/hplt/two/html/wide00005/180 19516897 19516899 4461238589 19516897 2658266050 43032302106 19516897 19516897 1079455938 
/users/arefevni/hplt/two/html/wide00005/43 19944842 19944842 4559349374 19944842 2708292155 43794667558 19944842 19944842 1100154772 
/users/arefevni/hplt/two/html/wide00005/336 19328919 19328919 4418801107 19328919 2673608147 42641579023 19328919 19328919 1067478380 
/users/arefevni/hplt/two/html/wide00005/96 20006197 20006197 4571868164 20006197 2747483241 43585847750 20006197 20006197 1099861805 
/users/arefevni/hplt/two/html/wide00005/348 19794391 19794391 4521341772 19794391 2713858900 43885469772 19794391 19794391 1095459600 
/users/arefevni/hplt/two/html/wide00005/401 19617621 19617621 4488045966 19617621 2717578973 42985618241 19617621 19617621 1083820486 
/users/arefevni/hplt/two/html/wide00005/78 19753460 19753460 4514557302 19753460 2721934092 43534174788 19753460 19753460 1092647219 
/users/arefevni/hplt/two/html/wide00005/147 19449774 19449774 4444360853 19449774 2694651851 42853130099 19449774 19449774 1072809566 
/users/arefevni/hplt/two/html/wide00005/259 19619320 19619321 4481696124 19619320 2788175560 44040169575 19619320 19619320 1084603127 
/users/arefevni/hplt/two/html/wide00005/53 20261212 20261212 4624924467 20261212 2737781980 44237701250 20261212 20261212 1118081443 
/users/arefevni/hplt/two/html/wide00005/205 19140746 19140746 4370716336 19140746 2649777715 42705878761 19140746 19140746 1057840334 
/users/arefevni/hplt/two/html/wide00005/317 19507637 19507637 4449716947 19507637 2684190757 43640569517 19507637 19507637 1077389198 
/users/arefevni/hplt/two/html/wide00005/359 19808119 19808120 4525287013 19808119 2756118778 44205244775 19808119 19808119 1093402088 
/users/arefevni/hplt/two/html/wide00005/257 19356352 19356352 4422188095 19356352 2721380066 42613919394 19356352 19356352 1069916202 
/users/arefevni/hplt/two/html/wide00005/234 19737386 19737386 4514479328 19737386 2753889533 44222375104 19737386 19737386 1094014476 
/users/arefevni/hplt/two/html/wide00005/192 19559134 19559138 4473043240 19559134 2681134638 43127489105 19559134 19559134 1079286170 
/users/arefevni/hplt/two/html/wide00005/18 19974859 19974859 4564907460 19974859 2735000789 44294013799 19974859 19974859 1103294444 
/users/arefevni/hplt/two/html/wide00005/136 19501220 19501220 4454608073 19501220 2656759323 42705158781 19501220 19501220 1077566113 
/users/arefevni/hplt/two/html/wide00005/151 19425039 19425041 4441291308 19425039 2677265215 43418176017 19425039 19425039 1072327839 
/users/arefevni/hplt/two/html/wide00005/275 20137385 20137385 4600314264 20137385 2774082069 44579810845 20137385 20137385 1112722255 
/users/arefevni/hplt/two/html/wide00005/160 19794244 19794244 4519513571 19794244 2719248889 43801001657 19794244 19794244 1092152199 
/users/arefevni/hplt/two/html/wide00005/99 19552038 19552039 4464121398 19552038 2698212923 43625840444 19552038 19552038 1082269440 
/users/arefevni/hplt/two/html/wide00005/17 19679962 19679963 4496879308 19679962 2700323671 42953168960 19679962 19679962 1085935419 
/users/arefevni/hplt/two/html/wide00005/16 19521896 19521896 4464002714 19521896 2724811998 43194389902 19521896 19521896 1079271949 
/users/arefevni/hplt/two/html/wide00005/121 19708036 19708036 4501635386 19708036 2677969392 43082976691 19708036 19708036 1090587132 
/users/arefevni/hplt/two/html/wide00005/59 19961715 19961715 4564409568 19961715 2741547159 43910782418 19961715 19961715 1105094692 
/users/arefevni/hplt/two/html/wide00005/226 19180135 19180135 4378969795 19180135 2673380842 42527895597 19180135 19180135 1061108874 
/users/arefevni/hplt/two/html/wide00005/7 20105471 20105471 4595151373 20105471 2768332553 44979796259 20105471 20105471 1112738328 
/users/arefevni/hplt/two/html/wide00005/372 19874245 19874245 4540946759 19874245 2707242212 43270781306 19874245 19874245 1097999929 
/users/arefevni/hplt/two/html/wide00005/5 20837713 20837713 4764234952 20837713 2839648508 45903103069 20837713 20837713 1150021524 
/users/arefevni/hplt/two/html/wide00005/373 19107154 19107154 4366879968 19107154 2731763798 43039206581 19107154 19107154 1057799143 
/users/arefevni/hplt/two/html/wide00005/11 20216854 20216854 4619941231 20216854 2762454812 44346710738 20216854 20216854 1116108587 
/users/arefevni/hplt/two/html/wide00005/138 19586325 19586325 4476630724 19586325 2742470271 43395242395 19586325 19586325 1082713174 
/users/arefevni/hplt/two/html/wide00005/66 19643227 19643228 4486523606 19643227 2690620125 42647222843 19643227 19643227 1086780937 
/users/arefevni/hplt/two/html/wide00005/370 19334066 19334066 4412626022 19334066 2649628453 42626713641 19334066 19334066 1067708310 
